"Transmission risks of COVID-19 during airline flights are very low and below other routine activities during the pandemic such as grocery shopping or going out to dinner, when using face coverings and taking other steps, researchers at the Harvard School of Public Health said Tuesday.",Health
"Iranians are being too lax in complying with COVID-19 restrictions, the government said on Tuesday, as the hardest-hit Middle Eastern country faced new daily records of infections and deaths.",Health
"The Czech government will ask lawmakers to extend its emergency powers until Dec. 3, Prime Minister Andrej Babis said on Tuesday, as it tries to stem one of the strongest surges in COVID-19 infections in Europe.",Health
"For months, by Zoom calls and then by jet, Indonesian ministers and officials scoured the world for access to a vaccine for the coronavirus that Southeast Asia's biggest country is struggling to control. This month, their campaign paid off.",Health
"Coronavirus infections rose by 5,949, data https://www.bag.admin.ch/bag/en/home/krankheiten/ausbrueche-epidemien-pandemien/aktuelle-ausbrueche-epidemien/novel-cov/situation-schweiz-und-international.html from Swiss health authorities showed on Tuesday, as the government considers tightening restrictions meant to slow the accelerating spread of COVID-19.",Health
"European countries are looking at buying millions of COVID-19 rapid tests mostly from Roche and Abbott, an EU document shows, as global production of the tests is stretched by a surge in infections.",Health
"China reported five new confirmed coronavirus cases on Tuesday in Kashgar in the northwestern region of Xinjiang, a Kashgar health official said.",Health
"German Finance Minister Olaf Scholz said on Tuesday that the jump in coronavirus infections over the past few days was ""very worrying"" and authorities had to quickly implement decisive steps to halt this second wave in the pandemic.",Health
"Malaysia's health ministry reported 835 new coronavirus cases on Tuesday, raising the total to 28,640 infections.",Health
"Striving to dismantle Obamacare state by state, Republican lawmakers and the Trump administration are pushing rules that require residents to prove they are working or volunteering in order to keep their Medicaid benefits.",Health
Russian authorities on Tuesday ordered people across the country to wear facemasks in some public places and asked regional authorities to consider shutting bars and restaurants overnight after a surge in coronavirus cases.,Health
Tumbling numbers of pregnancies and marriages in Japan during the coronavirus pandemic are likely to intensify a demographic crisis in the rapidly ageing nation.,Health
"Bulgarian Prime Minister Boyko Borissov, who is being treated for the novel coronavirus at home after testing positive, called on Bulgarians to observe anti-viral measures and keep safe as daily infections hit a record on Tuesday.",Health
"The Philippine health ministry on Tuesday reported 1,524 new coronavirus infections and 14 more deaths, the lowest daily number of confirmed fatalities in two weeks.",Health
"Gilles Pialoux, an infectious diseases specialist at the Tenon hospital in Paris, urged the government on Tuesday to impose a new national lockdown to tackle a resurgence of COVID-19 cases.",Health
Hong Kong will reopen public beaches and increase the number of people allowed to sit together in bars and restaurants starting Friday as the city continues to unwind strict COVID-19 rules put in place in July.,Health
"Russia recorded 16,550 new coronavirus cases on Tuesday, including 4,312 in Moscow, pushing the national tally to 1,547,774.",Health
"The number of hospitalized COVID-19 patients in the United States is at a two-month high, straining health care systems in some states. In Europe, France led a string of countries reporting record increases in infections.",Health
"The United States, Russia, France and many other countries are setting records for coronavirus infections as a tidal wave of cases washes over parts of the Northern Hemisphere, forcing some countries to impose new curbs.",Health
